# mfp(m) k_l(Wm-1K-1)
5.630710214251399017e-08 4.102411251711519213e+00
5.630911245932458051e-08 4.102624046760341869e+00
5.631517576874849919e-08 4.103253725104314853e+00
5.631666013102394471e-08 4.103564428584403956e+00
5.632286821160723840e-08 4.104394481775632819e+00
5.632679234317807064e-08 4.104750476248870683e+00
5.633300034370401224e-08 4.105863187051110863e+00
5.633489209604409960e-08 4.106408568102633438e+00
5.634098189308964771e-08 4.106602521666969707e+00
5.635788168494766650e-08 4.107446392628755660e+00
5.636917775021380596e-08 4.107613192360926924e+00
5.637028091632838620e-08 4.107947166667535122e+00
5.638950429459938725e-08 4.108700354965632684e+00
5.640031662576555157e-08 4.109016274294499560e+00
5.641005464687919174e-08 4.109250518938051933e+00
5.643640741508053232e-08 4.109743156997961222e+00
5.643652401714908020e-08 4.110571594163598519e+00
5.646373734625810958e-08 4.111130864074945102e+00
5.646689660311758628e-08 4.111491236731269261e+00
5.647925223285400261e-08 4.112162658648241376e+00
5.648563893699892132e-08 4.112564786694415275e+00
5.648775543860969479e-08 4.113005276367473151e+00
5.652609004079380319e-08 4.113535636224865399e+00
5.653478906041060676e-08 4.114918702187262411e+00
5.654843567035599035e-08 4.115326195208272253e+00
5.655390180975401767e-08 4.115921555967339884e+00
5.655575905069905740e-08 4.116702320233073920e+00
5.656050209859057802e-08 4.116862226183625850e+00
5.656269626775829549e-08 4.117371524590497600e+00
5.656370935339054910e-08 4.117877831503202302e+00
5.656581164057674069e-08 4.118102220548612635e+00
5.656871645151188924e-08 4.119456813983730648e+00
5.657021665143561503e-08 4.120206087392809913e+00
5.657101720336181718e-08 4.120788727793170736e+00
5.659235596935235855e-08 4.121811592334257313e+00
5.660353215114861382e-08 4.122099970897456167e+00
5.660768307128718083e-08 4.122548608859434971e+00
5.660796293591735628e-08 4.123023043408483801e+00
5.660966142503986551e-08 4.123397330849029707e+00
5.660972187649957815e-08 4.123822524772462472e+00
5.661220735076922178e-08 4.124493391139638199e+00
5.661731433510932635e-08 4.124766110094696181e+00
5.663760479586655243e-08 4.125085539203787732e+00
5.664189553471908312e-08 4.125823276976054998e+00
5.664633147998592959e-08 4.126134723821707873e+00
5.666524413331832378e-08 4.126425638035334131e+00
5.667123516011732189e-08 4.126981425544148152e+00
5.667408509390029816e-08 4.127490274889859201e+00
5.667618593147042599e-08 4.127732594705499025e+00
5.667621731429548973e-08 4.128011299623039143e+00
5.667761132686214432e-08 4.128461091491328006e+00
5.668088976028253021e-08 4.129351053750538014e+00
5.668244356968000572e-08 4.130433575634372190e+00
5.668494908976092976e-08 4.131148970608579774e+00
5.669875937001405735e-08 4.131510741744264692e+00
5.670123256171182512e-08 4.131971982766608598e+00
5.670217557663844437e-08 4.132869655325925429e+00
5.671723679317542937e-08 4.132971676812075223e+00
5.672693394460383463e-08 4.133304041199208356e+00
5.674157667060701891e-08 4.134148964215429878e+00
5.674199648240569633e-08 4.134458201633994356e+00
5.675100054080115843e-08 4.134713719569869106e+00
5.675675534195801496e-08 4.135196887805646426e+00
5.675886044573281832e-08 4.135707801730817756e+00
5.675942032811175185e-08 4.135910760744558878e+00
5.677072551808003352e-08 4.136306599089820679e+00
5.677604790619114119e-08 4.137113437258715720e+00
5.677735265405253008e-08 4.137816826281228266e+00
5.678387439384895306e-08 4.138432553784431533e+00
5.679331457854765523e-08 4.138727264030638509e+00
5.679528536007478605e-08 4.139511051948342235e+00
5.679902012601576271e-08 4.139742663814142354e+00
5.683112163452432197e-08 4.140088654267523260e+00
5.684499728085449901e-08 4.140413429220472175e+00
5.688757717567984160e-08 4.141161053667541836e+00
5.689830292341078293e-08 4.141843155923776720e+00
5.690687502513679904e-08 4.142083252749629629e+00
5.691325820279276133e-08 4.142636967366969181e+00
5.691447791644562884e-08 4.143828987379023054e+00
5.692582117560283615e-08 4.144191370851558531e+00
5.693299527187590333e-08 4.144924791861858360e+00
5.693752085180043503e-08 4.145697961116603381e+00
5.693818050777271480e-08 4.146012499339683188e+00
5.694447832108712560e-08 4.147362379978931202e+00
5.695153811029849064e-08 4.147740766591754280e+00
5.695350332757931713e-08 4.148029165433003485e+00
5.695597326120356534e-08 4.148806848965444161e+00
5.695602376814821433e-08 4.149372179787478743e+00
5.696310621363678977e-08 4.150730787862289439e+00
5.696707740484884477e-08 4.151141171297216381e+00
5.696871435284914377e-08 4.151522620681061149e+00
5.697210333438676203e-08 4.151637502823930959e+00
5.697587107583836241e-08 4.152735862266559330e+00
5.697690877157080023e-08 4.153276992587490390e+00
5.699357789746161774e-08 4.153679877228715789e+00
5.700453185843314314e-08 4.154571416783038984e+00
5.700472091943839891e-08 4.155424508099105907e+00
5.700742749502774238e-08 4.156787217102207777e+00
5.700804530952465344e-08 4.157191718408868475e+00
5.701732489499715173e-08 4.157612945035062957e+00
5.702778575522977651e-08 4.158061329163448505e+00
5.702799477683725327e-08 4.158336056273770787e+00
5.705379792667443995e-08 4.158657802046273666e+00
5.706396321971084264e-08 4.159315887065422324e+00
5.707243674685951207e-08 4.159683914451504094e+00
5.708265260744734606e-08 4.159950851406861716e+00
5.709572817674316187e-08 4.160226294892130028e+00
5.710975089416178061e-08 4.160554574197877109e+00
5.711580626324620430e-08 4.161044693478426204e+00
5.711606063643429787e-08 4.161398214542150420e+00
5.712822284392770963e-08 4.161910871055769512e+00
5.713616875152763675e-08 4.163030455078181369e+00
5.714491735948517335e-08 4.163254662732517986e+00
5.715073674004632855e-08 4.163540428805430516e+00
5.717810487115918946e-08 4.164581550559981693e+00
5.718916849092341254e-08 4.164761605947079559e+00
5.719402428157616184e-08 4.165751636807812019e+00
5.719741087282101513e-08 4.166230727047540050e+00
5.720623735593751393e-08 4.166721227960498375e+00
5.721380696268377162e-08 4.167010842931930803e+00
5.722179234151195922e-08 4.168381533903221303e+00
5.722882002510682881e-08 4.168713752330851285e+00
5.723096038687633492e-08 4.169048649359617720e+00
5.723170633153732948e-08 4.169911803489537050e+00
5.723459920465080705e-08 4.170609277619073296e+00
5.723874622411989420e-08 4.171443526595909113e+00
5.724046852933102430e-08 4.171948173319296238e+00
5.724342190353600417e-08 4.172513191109909592e+00
5.724426334221434778e-08 4.172691253537918143e+00
5.726974028557805729e-08 4.173109450387396002e+00
5.727080972525497984e-08 4.173669947130639990e+00
5.727107338002874057e-08 4.174410864842753810e+00
5.728495798809755220e-08 4.174782395453948247e+00
5.729080662727610982e-08 4.175091800644041840e+00
5.729273719917522600e-08 4.175410547789037530e+00
5.730294470459968097e-08 4.175972223304379227e+00
5.730620613432568423e-08 4.176744921244681663e+00
5.731704727111235809e-08 4.177050145306119511e+00
5.732942954151791512e-08 4.177436921449573681e+00
5.733230291591652240e-08 4.177809954700249406e+00
5.734205669048092604e-08 4.178292960249980759e+00
5.734431172734028026e-08 4.178705318676816383e+00
5.735016011106378598e-08 4.179070262240665912e+00
5.735394744461246271e-08 4.179734724889485165e+00
5.735564458372539689e-08 4.180290559740302392e+00
5.736352202443015389e-08 4.181174832813149500e+00
5.737488825473191071e-08 4.181494006147229214e+00
5.737888874278760769e-08 4.182034335665231417e+00
5.738501260710995623e-08 4.182264728844247159e+00
5.739340887032029917e-08 4.182545242039182654e+00
5.740022081811005614e-08 4.183308440107465387e+00
5.749179565666818229e-08 4.183589340623862007e+00
5.749531011102259286e-08 4.184348255035760467e+00
5.750036036361355019e-08 4.185768347998903849e+00
5.750381965401147809e-08 4.186923136694252534e+00
5.751353020199193744e-08 4.187373878615002987e+00
5.752976298126660926e-08 4.188536709537880931e+00
5.753977584583532421e-08 4.188862687223918968e+00
5.755170646940051013e-08 4.189113653798490766e+00
5.757269778230760764e-08 4.189302707263641068e+00
5.757297890879848558e-08 4.189490683151763761e+00
5.757578750529380599e-08 4.190371791219725139e+00
5.757960510039767034e-08 4.191794356015686951e+00
5.757988482190282919e-08 4.192059816305398812e+00
5.758156605451149983e-08 4.193363095608630076e+00
5.758745429651863072e-08 4.193700930655829495e+00
5.758826066780382236e-08 4.194243937587782689e+00
5.758848439741385767e-08 4.194673771741286750e+00
5.759500399664994021e-08 4.195053108106105100e+00
5.760644896937217602e-08 4.195805226024748258e+00
5.760730134993807748e-08 4.196078052457689722e+00
5.761019298111353070e-08 4.196400143849073672e+00
5.761032291292118625e-08 4.196728874341372872e+00
5.762288946267945246e-08 4.197119522264946667e+00
5.762572905956090074e-08 4.197432786533216387e+00
5.762779702046409406e-08 4.197993869210226769e+00
5.762950366657941129e-08 4.198731648486338841e+00
5.763655378364830879e-08 4.199688879895941085e+00
5.763833722197824643e-08 4.200118181203703394e+00
5.764321150151992286e-08 4.200393081441494481e+00
5.768676949957818088e-08 4.201045887723732442e+00
5.769316612880128497e-08 4.201781127948887473e+00
5.770074680937937484e-08 4.202517417862108751e+00
5.772328524663405905e-08 4.203026243404124784e+00
5.773655605016094722e-08 4.203539968365443968e+00
5.773674184019967069e-08 4.204447072383092454e+00
5.774415282564994420e-08 4.205824868566949704e+00
5.774859155183567374e-08 4.206136710672218726e+00
5.775863861742467394e-08 4.206806757639182770e+00
5.776678618779933583e-08 4.207122324038667038e+00
5.776910077934314121e-08 4.207522205755056532e+00
5.776992944161635772e-08 4.207787014464230424e+00
5.778582517573675045e-08 4.208208736282699647e+00
5.779170379902708389e-08 4.208526481540881825e+00
5.779221379033519288e-08 4.209443179870934415e+00
5.779856486591626329e-08 4.209889089255938188e+00
5.780496878324283993e-08 4.210206118623340821e+00
5.781224836601862128e-08 4.210732636937442486e+00
5.781435029926308290e-08 4.211059119355418545e+00
5.781774615706938293e-08 4.211426042867731034e+00
5.783630219240948258e-08 4.211803477779008098e+00
5.784442916441084814e-08 4.212315020396269816e+00
5.784727541107646478e-08 4.212563165502754003e+00
5.785317950752446956e-08 4.213053985242266819e+00
5.786439974700087015e-08 4.214207232734706210e+00
5.786878251801314698e-08 4.214471677313169629e+00
5.786939583630768746e-08 4.214879449041147197e+00
5.787385972393251480e-08 4.215127540575833720e+00
5.787702915960107998e-08 4.216230574258061026e+00
5.789429497240893427e-08 4.216558213030514146e+00
5.789565508174811287e-08 4.217074945675805431e+00
5.790098722550591502e-08 4.217395523583076233e+00
5.790936696072702669e-08 4.217938513584387650e+00
5.791046199110003501e-08 4.218347155163218787e+00
5.791308665445460500e-08 4.219207424020418706e+00
5.792458902644745455e-08 4.219663541222125502e+00
5.793117881869108081e-08 4.220169200513263164e+00
5.794729958437439169e-08 4.220438834782708426e+00
5.795181647242016168e-08 4.220766520473943295e+00
5.795659193563543846e-08 4.221661732772346021e+00
5.795976305618442141e-08 4.222429698199317905e+00
5.796381598362950309e-08 4.222791554019742932e+00
5.797320821832100095e-08 4.222984243454973807e+00
5.798129762356493678e-08 4.223363726914060479e+00
5.798138758118089924e-08 4.223819807064341347e+00
5.798813804563491300e-08 4.224609674899176603e+00
5.799954310155205701e-08 4.225040536094258670e+00
5.802814958508106634e-08 4.225890134296859557e+00
5.803193716077087304e-08 4.226200912390300601e+00
5.804220738356496130e-08 4.226520262330152988e+00
5.804708957521091808e-08 4.226860924852552159e+00
5.804890118376175716e-08 4.227081194685352372e+00
5.805482933017291457e-08 4.227491562313067774e+00
5.806468319884499355e-08 4.227890273419476763e+00
5.809100125414844816e-08 4.228176649336359283e+00
5.809430851715600186e-08 4.228836040857399503e+00
5.809489710109200120e-08 4.229969226275614780e+00
5.809782012384161411e-08 4.230852238642664354e+00
5.810942630780161977e-08 4.231351651809700520e+00
5.811392815751415124e-08 4.231602447207195361e+00
5.812836820391356785e-08 4.232121166654684963e+00
5.815079664586085232e-08 4.232420634468102350e+00
5.816303562780181256e-08 4.232939791235024174e+00
5.816461572266155583e-08 4.233263861126521199e+00
5.818052659457514569e-08 4.233648862725194917e+00
5.818077268245550780e-08 4.234112990892141326e+00
5.819017522032617340e-08 4.235006933334538815e+00
5.820100554666983417e-08 4.235502259817578441e+00
5.820213318039459865e-08 4.235840347071903267e+00
5.820701761819050768e-08 4.236181384466623179e+00
5.821112801937504358e-08 4.236367140392864883e+00
5.821898284223640576e-08 4.236688731446869305e+00
5.822595024497353402e-08 4.237079351335891531e+00
5.822720247834375899e-08 4.237405625081510863e+00
5.826013914404074015e-08 4.237850657863386772e+00
5.826908788406978229e-08 4.238344362735042559e+00
5.826959820945223186e-08 4.238798201217661266e+00
5.826981147219940206e-08 4.239897357469605055e+00
5.827635930017981143e-08 4.240052006044688682e+00
5.828164588547000673e-08 4.240780271371241028e+00
5.828226219283037522e-08 4.241119613088497609e+00
5.828601032079393581e-08 4.241209463020315873e+00
5.829014115902067821e-08 4.241536059042566364e+00
5.829082719795172890e-08 4.242300192850650298e+00
5.829248558584408701e-08 4.242492806172498021e+00
5.829588155878502784e-08 4.243430949850059086e+00
5.829801311098685726e-08 4.243705339312746183e+00
5.830124272381681617e-08 4.244303633249138841e+00
5.831103597020136443e-08 4.244672087642601177e+00
5.831459986899396811e-08 4.245102823132143932e+00
5.832745649455521766e-08 4.245476130544651561e+00
5.832917858981277420e-08 4.246288111121425679e+00
5.836558157670731554e-08 4.246550943313940785e+00
5.840117000769353663e-08 4.247465661282955551e+00
5.840421319688990003e-08 4.248022270910859710e+00
5.840578495559954005e-08 4.248600039846092358e+00
5.842098245042057438e-08 4.249094019897665220e+00
5.842649797130009163e-08 4.249480702327515402e+00
5.844395080315525857e-08 4.249698534312586595e+00
5.844852320380200964e-08 4.250275758979265461e+00
5.844934303931792239e-08 4.250495535680976822e+00
5.845224404349080536e-08 4.250952541568310927e+00
5.846000874499127648e-08 4.252163541130445701e+00
5.846050655190747573e-08 4.253023938224987255e+00
5.847660393062831359e-08 4.253257744989567435e+00
5.848910151400795238e-08 4.253652291385852990e+00
5.850179781708478863e-08 4.254766490828223446e+00
5.850463964799779466e-08 4.255097907459347795e+00
5.850707793734217449e-08 4.255536198438957918e+00
5.854044001061595796e-08 4.255828106049902360e+00
5.854152863819289525e-08 4.256215325505361413e+00
5.854511250628302266e-08 4.256552950753892617e+00
5.854576776726092825e-08 4.257169183060144135e+00
5.854597348207237241e-08 4.257378454406269164e+00
5.856101457769682719e-08 4.257701808278507194e+00
5.856997138209015853e-08 4.257989041807748620e+00
5.857530646085336005e-08 4.258800194501568548e+00
5.858339004856983646e-08 4.259140086662799973e+00
5.859349454598373236e-08 4.259330215419258714e+00
5.860151235277522750e-08 4.259894171183105982e+00
5.861151563475202817e-08 4.261148211712515455e+00
5.862034361267954240e-08 4.261405690359772791e+00
5.864462910365889705e-08 4.261844505562028651e+00
5.864841117321486823e-08 4.262242473892138506e+00
5.866549782368851326e-08 4.262421468520978252e+00
5.866687388576523712e-08 4.263273278573801228e+00
5.866952053686157977e-08 4.263825651903737857e+00
5.867427530848720056e-08 4.264738630089245142e+00
5.868702299333966619e-08 4.265153479332294495e+00
5.868733476843232171e-08 4.265251429041959419e+00
5.868926662962688241e-08 4.265539617526918903e+00
5.868959264131696083e-08 4.265829709262635383e+00
5.869058682695903367e-08 4.267288119699633953e+00
5.870667144442320739e-08 4.267690801328003936e+00
5.871376467135355910e-08 4.268614031555284960e+00
5.872734120074400259e-08 4.268955456950897620e+00
5.872799746219550249e-08 4.270387817773406702e+00
5.873810951693320086e-08 4.271275372601295750e+00
