# Frequency(THz) k_l(Wm-1K-1)
1.582103112145754586e+01 5.435606779339254757e+01
1.582110902977708200e+01 5.435607287721781233e+01
1.582112111694060630e+01 5.435610739556809534e+01
1.582115231937881994e+01 5.435612075037604995e+01
1.582140609937523124e+01 5.435614327175181870e+01
1.582145120898861812e+01 5.435614484172489824e+01
1.582165857449622237e+01 5.435615919549360342e+01
1.582167925343221881e+01 5.435617026121332174e+01
1.582170453093296558e+01 5.435620935441689028e+01
1.582174817770581399e+01 5.435622442987128267e+01
1.582187021480209488e+01 5.435624043657682591e+01
1.582195520815938750e+01 5.435624047331175746e+01
1.582200899772164782e+01 5.435624060714005878e+01
1.582237225463323860e+01 5.435624107460143506e+01
1.582245251272280662e+01 5.435624137013145685e+01
1.582247020062089149e+01 5.435627275461872188e+01
1.582257631212911164e+01 5.435627275461872188e+01
1.582279211299762345e+01 5.435627275461872188e+01
1.582288431872825818e+01 5.435628319212980841e+01
1.582294839960479926e+01 5.435629077196092140e+01
1.582296485913930084e+01 5.435629344700625154e+01
1.582296906214004473e+01 5.435630649013042870e+01
1.582302905490769440e+01 5.435631389207411956e+01
1.582303771697514350e+01 5.435631749038594052e+01
1.582318150598815976e+01 5.435639082207921291e+01
1.582354565121295131e+01 5.435640947721383043e+01
1.582360875911235354e+01 5.435641076152153062e+01
1.582380636945088170e+01 5.435641427902808687e+01
1.582386791774451851e+01 5.435641427902808687e+01
1.582394963283542921e+01 5.435641457739254889e+01
1.582395359817617297e+01 5.435641516811465834e+01
1.582414436963504478e+01 5.435641547709728627e+01
1.582427908135164429e+01 5.435644790454500708e+01
1.582432254681399186e+01 5.435644800154368284e+01
1.582444008745173569e+01 5.435647896738922924e+01
1.582458253695611461e+01 5.435648091239007584e+01
1.582459724657913469e+01 5.435649637330283213e+01
1.582478821289481097e+01 5.435651182225555544e+01
1.582478959356204840e+01 5.435653033787990296e+01
1.582479297532079521e+01 5.435655423081186655e+01
1.582480720864359114e+01 5.435657880187860513e+01
1.582487092195138167e+01 5.435657887218621198e+01
1.582496101712333925e+01 5.435659854359654020e+01
1.582515575905446958e+01 5.435660850378780395e+01
1.582526152828217825e+01 5.435662082545225360e+01
1.582527691524338920e+01 5.435663057596664771e+01
1.582529158935579616e+01 5.435663554751846505e+01
1.582539516136129265e+01 5.435664806103893198e+01
1.582540922943202411e+01 5.435668077843126866e+01
1.582541096677360137e+01 5.435670619672178816e+01
1.582544616811253313e+01 5.435674433287706364e+01
1.582570220372667613e+01 5.435674631010324731e+01
1.582592719931782987e+01 5.435674897651321658e+01
1.582607286486986098e+01 5.435674971044146275e+01
1.582616724481333925e+01 5.435674984761242001e+01
1.582617976233662738e+01 5.435683475482478855e+01
1.582631762319395285e+01 5.435683484087288520e+01
1.582634875539581287e+01 5.435683542873999130e+01
1.582638257180565766e+01 5.435687498678618823e+01
1.582654747296626319e+01 5.435687696281486581e+01
1.582656538056679985e+01 5.435687754102280422e+01
1.582657857064149987e+01 5.435688689228762627e+01
1.582666488112905867e+01 5.435692251927361696e+01
1.582670853831769087e+01 5.435692363100829994e+01
1.582674006141879630e+01 5.435692968068048714e+01
1.582704058917865808e+01 5.435694006833990954e+01
1.582706540183455424e+01 5.435695554323539369e+01
1.582709451927031807e+01 5.435695733202265245e+01
1.582731140424271032e+01 5.435695945096348680e+01
1.582745720904974007e+01 5.435695983968108180e+01
1.582756362000499095e+01 5.435698897800240559e+01
1.582761681606027260e+01 5.435698956051798092e+01
1.582763858059863793e+01 5.435699158444994339e+01
1.582769927637879981e+01 5.435699319144280395e+01
1.582777333467596570e+01 5.435701258882505016e+01
1.582785854711209517e+01 5.435702085972991426e+01
1.582815274385559512e+01 5.435705305073766880e+01
1.582815642587502936e+01 5.435706181276989923e+01
1.582827252923372541e+01 5.435707707293895652e+01
1.582835375561262126e+01 5.435708934193264241e+01
1.582844799423008020e+01 5.435711232124756265e+01
1.582849396455484836e+01 5.435711240493964169e+01
1.582854152557872496e+01 5.435711243944969340e+01
1.582862078302302500e+01 5.435711255752950422e+01
1.582863053148878762e+01 5.435712924193680351e+01
1.582894384092529982e+01 5.435712925281023189e+01
1.582902282658086079e+01 5.435716078595220324e+01
1.582911605224388119e+01 5.435718890560003302e+01
1.582912400998112901e+01 5.435718963834896300e+01
1.582930152925522904e+01 5.435720662222371402e+01
1.582935065112040007e+01 5.435738571691576482e+01
1.582935218726406035e+01 5.435742018783665230e+01
1.582940003279503927e+01 5.435757941581140784e+01
1.582944276361884128e+01 5.435760573333500645e+01
1.582948016168078986e+01 5.435760640513237973e+01
1.582951071614705540e+01 5.435762182233438011e+01
1.582951431113437479e+01 5.435762827726973967e+01
1.582959453451880094e+01 5.435763864583524452e+01
1.582986304385472742e+01 5.435767118577815182e+01
1.583002150997627844e+01 5.435767671480682139e+01
1.583005178508637734e+01 5.435767671480682139e+01
1.583006236774892450e+01 5.435768306562175667e+01
1.583013677149165765e+01 5.435768306562234642e+01
1.583016219798824764e+01 5.435770156364925754e+01
1.583016616649611308e+01 5.435770156364950623e+01
1.583016980441045085e+01 5.435770478103929548e+01
1.583018798062907528e+01 5.435773138869453902e+01
1.583022146187696144e+01 5.435773138879603295e+01
1.583024553744898277e+01 5.435773138879603295e+01
1.583026613957995288e+01 5.435773138885511457e+01
1.583029201237226502e+01 5.435773138885511457e+01
1.583032414260384790e+01 5.435773139090974837e+01
1.583034420704216316e+01 5.435773139090974837e+01
1.583035432421851318e+01 5.435773139220809469e+01
1.583036394369952404e+01 5.435773139283259070e+01
1.583036424905305495e+01 5.435774073010953344e+01
1.583048912064571923e+01 5.435774079980657802e+01
1.583050608289761740e+01 5.435774094110585963e+01
1.583054010679225065e+01 5.435774467634018237e+01
1.583057081033631519e+01 5.435776435084833480e+01
1.583111327872151186e+01 5.435776435410455321e+01
1.583112286774390753e+01 5.435776436085276941e+01
1.583121285342677531e+01 5.435776437078126122e+01
1.583125017784866806e+01 5.435778040378922071e+01
1.583127003779274666e+01 5.435782030068195070e+01
1.583138549712998611e+01 5.435783631066217225e+01
1.583142325510779536e+01 5.435787593294069353e+01
1.583146071161296575e+01 5.435787811105529244e+01
1.583154402787943837e+01 5.435790227045372092e+01
1.583165092745129421e+01 5.435794130405188440e+01
1.583174512522941590e+01 5.435797203699998903e+01
1.583177179864360440e+01 5.435800660963371200e+01
1.583185318742037495e+01 5.435800730730664299e+01
1.583185392382058687e+01 5.435802888728017024e+01
1.583188087406503186e+01 5.435802893754423337e+01
1.583214849543569613e+01 5.435802893754423337e+01
1.583217278169317233e+01 5.435805598256744275e+01
1.583224244185322682e+01 5.435806505459661508e+01
1.583231840630603315e+01 5.435806505981359038e+01
1.583234174068638467e+01 5.435806507037830926e+01
1.583252063043139835e+01 5.435806579923520587e+01
1.583255068625627615e+01 5.435806579923520587e+01
1.583259608280989461e+01 5.435809062920857571e+01
1.583261004705351027e+01 5.435809068665555088e+01
1.583262340984705396e+01 5.435811882070269263e+01
1.583263747796380372e+01 5.435811882070269263e+01
1.583265873537991553e+01 5.435811927201719129e+01
1.583275874884429157e+01 5.435813478066812365e+01
1.583276962836531965e+01 5.435813487056095994e+01
1.583283048048080488e+01 5.435816333467774797e+01
1.583284113381715486e+01 5.435816335920807774e+01
1.583287431117241439e+01 5.435816335920807774e+01
1.583313806135133284e+01 5.435817190655585307e+01
1.583319797163052556e+01 5.435817191173501328e+01
1.583322402193525846e+01 5.435817192213382754e+01
1.583334643673287623e+01 5.435817549624946565e+01
1.583335720792908141e+01 5.435817553417818004e+01
1.583337037441107853e+01 5.435817553560959681e+01
1.583339919806482321e+01 5.435817553848602302e+01
1.583341148691140354e+01 5.435817571706839857e+01
1.583368951304774086e+01 5.435817678987122292e+01
1.583370891246610057e+01 5.435817679199267616e+01
1.583373625731574919e+01 5.435817906467902816e+01
1.583401312962778640e+01 5.435818693353388653e+01
1.583418855748111120e+01 5.435820199495406513e+01
1.583419260869120393e+01 5.435822222975683360e+01
1.583421156171188926e+01 5.435825570937989681e+01
1.583425559937998806e+01 5.435825664244335087e+01
1.583426910505476570e+01 5.435828895099484015e+01
1.583443796925332592e+01 5.435832650794237964e+01
1.583452230484454759e+01 5.435833022841720208e+01
1.583454638620552402e+01 5.435833137483128752e+01
1.583464088484725529e+01 5.435837002306304555e+01
1.583464167715320947e+01 5.435839748660352910e+01
1.583473104521017127e+01 5.435840621733399303e+01
1.583480846752540039e+01 5.435840872172860117e+01
1.583485468683116970e+01 5.435841042322929439e+01
1.583488074166157311e+01 5.435844738150501598e+01
1.583499657545056039e+01 5.435844738150501598e+01
1.583514180101758484e+01 5.435844742063325441e+01
1.583537578559218062e+01 5.435848128235899424e+01
1.583537828986818319e+01 5.435848911905418390e+01
1.583539621706113465e+01 5.435849094987629826e+01
1.583557429473988520e+01 5.435850404529291069e+01
1.583563472355600688e+01 5.435850494368683172e+01
1.583564611630276708e+01 5.435850622562815460e+01
1.583571243536380990e+01 5.435850625115060097e+01
1.583584616879258533e+01 5.435850983901974587e+01
1.583587041337051815e+01 5.435853014859268484e+01
1.583604515348663000e+01 5.435853073890191922e+01
1.583607603526390406e+01 5.435856570390400577e+01
1.583629750335599873e+01 5.435856571042078400e+01
1.583643887383064097e+01 5.435856571042078400e+01
1.583654629854312468e+01 5.435856627942193597e+01
1.583656669437759668e+01 5.435856644746287003e+01
1.583659438407724629e+01 5.435857034366551943e+01
1.583669299590102497e+01 5.435857185513593492e+01
1.583685292938434763e+01 5.435857198545318170e+01
1.583703478912984330e+01 5.435859325359530203e+01
1.583706084425754135e+01 5.435859336212494952e+01
1.583711044626487485e+01 5.435860940414715969e+01
1.583711605194242722e+01 5.435861266112903678e+01
1.583714486992474413e+01 5.435864790919002587e+01
1.583719211047484876e+01 5.435865583796694267e+01
1.583722428108448099e+01 5.435865583796694267e+01
1.583728994437229076e+01 5.435866799243556358e+01
1.583740084727399555e+01 5.435866872314849729e+01
1.583747192171982654e+01 5.435866872314849729e+01
1.583747997667862073e+01 5.435867886860793163e+01
1.583754351737243837e+01 5.435869559887882474e+01
1.583754953503773066e+01 5.435869922819573219e+01
1.583765501353626703e+01 5.435869926383544026e+01
1.583773177369932661e+01 5.435873610267527312e+01
1.583798142882137583e+01 5.435873676259520693e+01
1.583807345562220981e+01 5.435875704803735431e+01
1.583854290814926635e+01 5.435877755889458030e+01
1.583856158659108893e+01 5.435879612445641840e+01
1.583859140628885420e+01 5.435879730281789790e+01
1.583873700326727629e+01 5.435881197547608679e+01
1.583875418326048745e+01 5.435881641990091140e+01
1.583877915859632601e+01 5.435881641990091140e+01
1.583881552689780214e+01 5.435884098297204048e+01
1.583885483028041108e+01 5.435884186460529577e+01
1.583887695423439368e+01 5.435888054746470033e+01
1.583902517560673040e+01 5.435888665392924679e+01
1.583903517644703207e+01 5.435888665392924679e+01
1.583922419727829656e+01 5.435889130629292509e+01
1.583950293563188616e+01 5.435889131496732318e+01
1.583954079369799572e+01 5.435889132612977903e+01
1.583975330732537223e+01 5.435890356544000213e+01
1.583980036724312335e+01 5.435890422040039027e+01
1.583983802100672023e+01 5.435890529631534207e+01
1.583985043889612321e+01 5.435891750952741575e+01
1.583992640100724181e+01 5.435894810415293676e+01
1.583996788541784184e+01 5.435905507927772362e+01
1.584002584221166998e+01 5.435905527775226176e+01
1.584011268065807165e+01 5.435905924095385444e+01
1.584023760661225033e+01 5.435906131970662614e+01
1.584025895662183103e+01 5.435906507728311254e+01
1.584049761753905727e+01 5.435906507728311254e+01
1.584056230959608946e+01 5.435906515998365052e+01
1.584081857319795361e+01 5.435906693029127013e+01
1.584087964648646540e+01 5.435908552251031978e+01
1.584092337019501784e+01 5.435908934584435315e+01
1.584103640481282760e+01 5.435912315569289888e+01
1.584104946746412068e+01 5.435912315569289888e+01
1.584105143863961729e+01 5.435914765455743236e+01
1.584105744166517127e+01 5.435914856954329366e+01
1.584106255569589550e+01 5.435914872261451336e+01
1.584114049528442969e+01 5.435914872261451336e+01
1.584132083050680961e+01 5.435918292369719040e+01
1.584140225534975599e+01 5.435918441746514418e+01
1.584161446832246867e+01 5.435918568841223930e+01
1.584176943103203428e+01 5.435918568854589239e+01
1.584182958878474601e+01 5.435918568912804005e+01
1.584188151805152067e+01 5.435920530421680041e+01
1.584192399374156501e+01 5.435924161797145615e+01
1.584198460574796030e+01 5.435924161831004398e+01
1.584204182187000498e+01 5.435927271611181766e+01
1.584205059211038780e+01 5.435927328731756347e+01
1.584209447506881752e+01 5.435927395617966340e+01
1.584210802710508403e+01 5.435927395617966340e+01
1.584214720476664162e+01 5.435928412157826273e+01
1.584216621799351898e+01 5.435928433725511866e+01
1.584218629983794813e+01 5.435928495246393055e+01
1.584223163134259593e+01 5.435932093714497171e+01
1.584229679884405861e+01 5.435932539251844275e+01
1.584237776032488298e+01 5.435932551025642567e+01
1.584238946141100790e+01 5.435936141847237479e+01
1.584243787577211648e+01 5.435936142323146925e+01
1.584244989015634708e+01 5.435937402159378706e+01
1.584281696026060793e+01 5.435937437322748167e+01
1.584284170484378684e+01 5.435937443928622059e+01
1.584285164918735589e+01 5.435937478790148703e+01
1.584289683815984162e+01 5.435941407891560573e+01
1.584290379942266114e+01 5.435942512322476006e+01
1.584290700295704646e+01 5.435942526966638866e+01
1.584306007920768700e+01 5.435942909327111039e+01
1.584306130810246671e+01 5.435946772057007337e+01
1.584308359844579606e+01 5.435946772057007337e+01
1.584309916601803359e+01 5.435947272940899211e+01
1.584324346329552036e+01 5.435947806420500683e+01
1.584332099724758613e+01 5.435949047371792631e+01
1.584345670627048186e+01 5.435949048065008071e+01
1.584349463801817492e+01 5.435949050402417271e+01
1.584358985027546574e+01 5.435949593439800509e+01
1.584363384708798606e+01 5.435951826990727653e+01
1.584373519963233790e+01 5.435953685878692454e+01
1.584377342807513855e+01 5.435953869866081334e+01
1.584387777402142738e+01 5.435956272787126409e+01
1.584389460581199138e+01 5.435956705393849120e+01
1.584390398560392477e+01 5.435956705393849120e+01
1.584401880846478328e+01 5.435958004423048351e+01
1.584408159146708961e+01 5.435959713185810926e+01
1.584419180834830598e+01 5.435959713222988654e+01
1.584419554075670966e+01 5.435959713222988654e+01
1.584424349511646568e+01 5.435960339975401467e+01
1.584429270116945077e+01 5.435963153400579273e+01
1.584462497965798811e+01 5.435964230747377002e+01
1.584484418655337912e+01 5.435964599533750885e+01
1.584488285917493222e+01 5.435967638386115652e+01
1.584502016068893049e+01 5.435969764666567272e+01
1.584502907233747315e+01 5.435969989123050539e+01
1.584510986430500878e+01 5.435976751588230371e+01
1.584530099116087243e+01 5.435976786879556499e+01
1.584534829696824865e+01 5.435977767668205018e+01
1.584554500929017884e+01 5.435977862526388549e+01
1.584555599730639308e+01 5.435977887037320500e+01
1.584555836718127786e+01 5.435980992039306869e+01
1.584568905556649732e+01 5.435984885868516159e+01
1.584593412422772296e+01 5.435988675372916390e+01
1.584598160134258471e+01 5.435990843980008691e+01
1.584603552190682052e+01 5.435991032031947157e+01
1.584610524569133716e+01 5.435991044458332055e+01
1.584639211892300104e+01 5.435994547948450162e+01
1.584654613874938356e+01 5.435997947188604229e+01
1.584655603568515048e+01 5.435997961489208308e+01
1.584656810427554774e+01 5.435999641090423040e+01
