# Frequency(THz) k_l(Wm-1K-1)
1.422703195349901151e+01 4.925026537432723472e+01
1.422740702002850632e+01 4.925026541684051296e+01
1.422741374353276100e+01 4.925033513836825705e+01
1.422741540683660766e+01 4.925044690862732466e+01
1.422745837232151267e+01 4.925074503775027779e+01
1.422756169474205201e+01 4.925075220238030482e+01
1.422763186774887600e+01 4.925116900075362736e+01
1.422791793121177761e+01 4.925158870651089416e+01
1.422807925316340594e+01 4.925191016701308655e+01
1.422838654218629451e+01 4.925191913520863807e+01
1.422846313895550985e+01 4.925211392791427301e+01
1.422865838536163707e+01 4.925225346907559754e+01
1.422876456788744370e+01 4.925254850697673703e+01
1.422878459826604569e+01 4.925256478391810333e+01
1.422881715737939246e+01 4.925261843632465997e+01
1.422913236024382044e+01 4.925271739122946713e+01
1.422914404743287164e+01 4.925319466281190017e+01
1.422946853555653668e+01 4.925326801023449974e+01
1.422949080805429745e+01 4.925328486695115515e+01
1.422962644440978153e+01 4.925329360709685034e+01
1.422968527317542353e+01 4.925339513050897011e+01
1.422975765629055367e+01 4.925355749303040653e+01
1.422990444218608097e+01 4.925359587771012571e+01
1.422991906592976186e+01 4.925368288057994448e+01
1.423019385322816888e+01 4.925374341312239324e+01
1.423020141497310753e+01 4.925399703065846069e+01
1.423032384405148854e+01 4.925401335507902445e+01
1.423052329023352591e+01 4.925445071236972439e+01
1.423056153869198681e+01 4.925445863661615675e+01
1.423066309480521419e+01 4.925454481025352749e+01
1.423080715870117352e+01 4.925497408484862660e+01
1.423114776601674869e+01 4.925497955588322441e+01
1.423127758621437522e+01 4.925500222128636807e+01
1.423137402935656404e+01 4.925501662708947492e+01
1.423158622819540930e+01 4.925515787598779838e+01
1.423170632102144850e+01 4.925528101111869006e+01
1.423210769706714629e+01 4.925554750368147694e+01
1.423213270124765728e+01 4.925555920666748477e+01
1.423226012513139516e+01 4.925569457636500204e+01
1.423226657864264943e+01 4.925587187679096957e+01
1.423240589176428905e+01 4.925631529463335312e+01
1.423304586126488758e+01 4.925650693849473782e+01
1.423318621658563465e+01 4.925651526470176833e+01
1.423333923394269007e+01 4.925656344955697818e+01
1.423339598951160845e+01 4.925656351594769689e+01
1.423344245300547506e+01 4.925662980652474232e+01
1.423361081495858116e+01 4.925663096365698834e+01
1.423367862089825842e+01 4.925691135369192608e+01
1.423369731272400962e+01 4.925702208499033929e+01
1.423373203604991843e+01 4.925702677753593406e+01
1.423373691293932453e+01 4.925728432751385810e+01
1.423415881657804682e+01 4.925731332931014350e+01
1.423496228398890828e+01 4.925731446980865513e+01
1.423498976936995852e+01 4.925739043695837438e+01
1.423504687533090696e+01 4.925739501540697773e+01
1.423522452427677720e+01 4.925739927555307673e+01
1.423554713632287161e+01 4.925740168512533046e+01
1.423561336364372565e+01 4.925746347918642698e+01
1.423581109507438924e+01 4.925749124213201924e+01
1.423585963468825000e+01 4.925749297130331428e+01
1.423600782073504512e+01 4.925749342635780437e+01
1.423612839951738351e+01 4.925749377883652613e+01
1.423619766837046718e+01 4.925750168686522557e+01
1.423653473776227152e+01 4.925751047815768402e+01
1.423656629470831447e+01 4.925751047815768402e+01
1.423662598514909128e+01 4.925825208577680314e+01
1.423688870621178992e+01 4.925849961867145765e+01
1.423693504632102602e+01 4.925871672696541026e+01
1.423757720343884969e+01 4.925900279809891913e+01
1.423784822144203766e+01 4.925900280104191609e+01
1.423841116140994245e+01 4.925932698102720053e+01
1.423848440560576556e+01 4.925939928532004330e+01
1.423855489028137988e+01 4.925990936307317014e+01
1.423887967045607006e+01 4.926007227065829142e+01
1.423889940992849468e+01 4.926009388580568071e+01
1.423912153602509889e+01 4.926029609647468988e+01
1.423940544935933339e+01 4.926049935717360739e+01
1.423960066692392878e+01 4.926056733490119655e+01
1.423989905417795043e+01 4.926056733490119655e+01
1.423991649262149117e+01 4.926095457128302257e+01
1.423992463127938279e+01 4.926095740069597184e+01
1.423993678868440860e+01 4.926116992712438503e+01
1.423998607054222276e+01 4.926118008924564862e+01
1.424016752798847740e+01 4.926124835455490114e+01
1.424037344383259551e+01 4.926126177984903620e+01
1.424052193465320393e+01 4.926179570944076147e+01
1.424058112664404341e+01 4.926181069372567123e+01
1.424058543253407549e+01 4.926209994433972383e+01
1.424060983179846573e+01 4.926257458477000739e+01
1.424062129550015676e+01 4.926257907024540117e+01
1.424063968569549488e+01 4.926265527790071275e+01
1.424066195612319419e+01 4.926275802648056867e+01
1.424066461969823116e+01 4.926288687925196541e+01
1.424080995806131078e+01 4.926288982115354287e+01
1.424083512672512875e+01 4.926311104885097336e+01
1.424083539178836055e+01 4.926329936348798100e+01
1.424084329578196595e+01 4.926332769992674088e+01
1.424092058007925488e+01 4.926334000553921300e+01
1.424094744464546380e+01 4.926380269322156380e+01
1.424144952849919932e+01 4.926413711837834342e+01
1.424161456500888789e+01 4.926453978635240105e+01
1.424165931037038213e+01 4.926457508287295894e+01
1.424168261336073726e+01 4.926484578422105898e+01
1.424188939675560661e+01 4.926484589904920597e+01
1.424196224026142588e+01 4.926487693886078034e+01
1.424218264337840267e+01 4.926487941489837397e+01
1.424276920322629891e+01 4.926487941515739521e+01
1.424282387499092550e+01 4.926524701189842403e+01
1.424284914387091661e+01 4.926580963576133598e+01
1.424286132778925662e+01 4.926588329315126202e+01
1.424351659798680636e+01 4.926596611262376513e+01
1.424360723341257007e+01 4.926596648231767972e+01
1.424364496496309762e+01 4.926631842037266296e+01
1.424382433558690764e+01 4.926632021018711072e+01
1.424394250687553232e+01 4.926633109463585214e+01
1.424428116134178168e+01 4.926640395816009743e+01
1.424472368145761436e+01 4.926654251604343671e+01
1.424473574311914348e+01 4.926656162903490355e+01
1.424477579876161215e+01 4.926669720011942388e+01
1.424483394423030269e+01 4.926733741142824385e+01
1.424513300729269538e+01 4.926733922555273182e+01
1.424514375437079217e+01 4.926758210842341867e+01
1.424551281266454339e+01 4.926778722936498411e+01
1.424568629849405532e+01 4.926791148827321365e+01
1.424570154228128693e+01 4.926792712751138481e+01
1.424591693045098495e+01 4.926809263226921587e+01
1.424593292933687039e+01 4.926826606871932768e+01
1.424602363438901698e+01 4.926829578422649547e+01
1.424603341966873415e+01 4.926865708793618381e+01
1.424609236527354916e+01 4.926882721716427938e+01
1.424619083111663187e+01 4.926883494278123266e+01
1.424631679758141267e+01 4.926889952370979131e+01
1.424653098517869410e+01 4.926890356079191946e+01
1.424653233820479059e+01 4.926890444258511081e+01
1.424671295750168731e+01 4.926892852637814002e+01
1.424674686898543641e+01 4.926916767895449567e+01
1.424694578857441485e+01 4.926966893226369848e+01
1.424699683437078157e+01 4.926971304451981126e+01
1.424709041310989299e+01 4.926996083288078410e+01
1.424713445825855906e+01 4.927001082880243388e+01
1.424728015155894134e+01 4.927001179757254334e+01
1.424728922556147026e+01 4.927001179769976602e+01
1.424734827468368970e+01 4.927002755033338133e+01
1.424770354546090267e+01 4.927010103582208700e+01
1.424777037604973629e+01 4.927010974257240861e+01
1.424787045012038611e+01 4.927026925404506130e+01
1.424815582574891693e+01 4.927027793747674167e+01
1.424817982119862947e+01 4.927035884678547006e+01
1.424853113704041441e+01 4.927036536196398941e+01
1.424860961936238013e+01 4.927049842464503371e+01
1.424875702229441998e+01 4.927061849411366978e+01
1.424892005935472916e+01 4.927079010258599823e+01
1.424898863479780431e+01 4.927083933903075774e+01
1.424926924434834774e+01 4.927087783589154668e+01
1.424937329365064009e+01 4.927088074898279757e+01
1.424943607489653274e+01 4.927088547598457779e+01
1.424953547451145042e+01 4.927116339045048932e+01
1.425002910510519705e+01 4.927116897304342302e+01
1.425010099096287242e+01 4.927139204137056083e+01
1.425015743137478097e+01 4.927139205963388235e+01
1.425023368005065549e+01 4.927167899610560653e+01
1.425050703711681699e+01 4.927168467627794257e+01
1.425084655882867324e+01 4.927188381493044744e+01
1.425121922281912212e+01 4.927219592964493700e+01
1.425123201699949860e+01 4.927225442636292030e+01
1.425123445975096281e+01 4.927228806779913839e+01
1.425124059523722764e+01 4.927250212898334780e+01
1.425136725026531970e+01 4.927257739522556079e+01
1.425151876516868477e+01 4.927268812480082261e+01
1.425158257088871316e+01 4.927272446994125232e+01
1.425158361767751103e+01 4.927272923357568857e+01
1.425185402919025712e+01 4.927276481758123339e+01
1.425193464933876797e+01 4.927289777959646955e+01
1.425200272279942482e+01 4.927328539364253146e+01
1.425213319747998497e+01 4.927364044289016931e+01
1.425238246656057584e+01 4.927364354437802518e+01
1.425249718875049609e+01 4.927365232635592918e+01
1.425251364587435532e+01 4.927376102060397756e+01
1.425260205619964715e+01 4.927403311458821378e+01
1.425266365610136354e+01 4.927458165162710912e+01
1.425279137217805392e+01 4.927477165049039343e+01
1.425280919820412073e+01 4.927478572082033281e+01
1.425282895777299252e+01 4.927492589365655107e+01
1.425311621047639754e+01 4.927514913326722024e+01
1.425340267442686581e+01 4.927544297896231029e+01
1.425357829169242230e+01 4.927558547122561095e+01
1.425368679762459756e+01 4.927559977536402869e+01
1.425388602952392603e+01 4.927560094760891474e+01
1.425400782743184713e+01 4.927560752046321824e+01
1.425409586017201136e+01 4.927561571651436623e+01
1.425423542190350723e+01 4.927565860507449003e+01
1.425441438802447536e+01 4.927581017349118753e+01
1.425447572609975921e+01 4.927590175251148708e+01
1.425452161343537050e+01 4.927590231729614345e+01
1.425456346614824810e+01 4.927590393387956880e+01
1.425543063790152054e+01 4.927615939920165999e+01
1.425546512693581569e+01 4.927618284981115693e+01
1.425569050816126904e+01 4.927622929244220984e+01
1.425605023186768605e+01 4.927627468613785311e+01
1.425639496967949960e+01 4.927654379890132930e+01
1.425689910026293816e+01 4.927683083143756448e+01
1.425711615444911651e+01 4.927684540843069527e+01
1.425755008232298415e+01 4.927684687660659790e+01
1.425759082452719895e+01 4.927691613491804645e+01
1.425796793291114994e+01 4.927698945104116746e+01
1.425800031217982777e+01 4.927700809201643750e+01
1.425816843083647889e+01 4.927700848251260624e+01
1.425825325592187731e+01 4.927743177401999475e+01
1.425831894773923381e+01 4.927743243247380889e+01
1.425924038254172821e+01 4.927771996870844617e+01
1.425963925222697881e+01 4.927775865486550799e+01
1.425976673488117719e+01 4.927775877915213698e+01
1.426003210779941099e+01 4.927775916703281212e+01
1.426004217051563749e+01 4.927792734249378981e+01
1.426069576102588243e+01 4.927793112649539609e+01
1.426083511320987007e+01 4.927794126302109845e+01
1.426090470821437073e+01 4.927809408394699631e+01
1.426133971093905295e+01 4.927809417554000504e+01
1.426150111355221384e+01 4.927823353735627165e+01
1.426184266577218196e+01 4.927823360271472808e+01
1.426212842380996726e+01 4.927825106495849639e+01
1.426213130642511651e+01 4.927828808080764134e+01
1.426216710763695339e+01 4.927830849796320223e+01
1.426225211284653938e+01 4.927831052273216983e+01
1.426233707170550602e+01 4.927848970421796082e+01
1.426244929908898307e+01 4.927861409571599438e+01
1.426259662536359230e+01 4.927878764371342868e+01
1.426260617692742727e+01 4.927882545558320260e+01
1.426264576334377665e+01 4.927883330168616283e+01
1.426276702358181225e+01 4.927915647823363088e+01
1.426296512540646511e+01 4.927935210552257672e+01
1.426304055022185224e+01 4.928002535682405494e+01
1.426324171661475049e+01 4.928068839957271763e+01
1.426326237791220031e+01 4.928072564946936751e+01
1.426340904892491324e+01 4.928076300011670696e+01
1.426341679563537390e+01 4.928076906384546874e+01
1.426352340992641921e+01 4.928097937150083396e+01
1.426353358336316290e+01 4.928098550736894623e+01
1.426354286137141791e+01 4.928101936077290901e+01
1.426360319181338276e+01 4.928121202863071204e+01
1.426385344350573803e+01 4.928134007444349152e+01
1.426408048640105264e+01 4.928160027707797752e+01
1.426415649882701331e+01 4.928160032740270680e+01
1.426453280136856350e+01 4.928162222259045677e+01
1.426475144857238142e+01 4.928166680985768267e+01
1.426498535778623378e+01 4.928177178554087590e+01
1.426521528605750255e+01 4.928177195243350184e+01
1.426523754566280999e+01 4.928191264974907426e+01
1.426549258514086382e+01 4.928191275127110060e+01
1.426588994998754067e+01 4.928213926771571352e+01
1.426607150823744874e+01 4.928230200840723541e+01
1.426630555792279154e+01 4.928231037622732202e+01
1.426635172261696027e+01 4.928233750199574104e+01
1.426668283783584101e+01 4.928252077997665026e+01
1.426696831182057323e+01 4.928304510948827755e+01
1.426696954825889030e+01 4.928309884909236871e+01
1.426755222623611807e+01 4.928310131337290301e+01
1.426764966846717719e+01 4.928342781377826753e+01
1.426765839120903046e+01 4.928348221701806153e+01
1.426769013238327233e+01 4.928363589951098334e+01
1.426829063673058684e+01 4.928364228413995107e+01
1.426850231943677727e+01 4.928372482722483028e+01
1.426852596246120441e+01 4.928382686775091059e+01
1.426868259360322533e+01 4.928383562723973910e+01
1.426904930457907916e+01 4.928383586211324996e+01
1.426942920666611059e+01 4.928383596446470705e+01
1.426967141802288275e+01 4.928385502663300599e+01
1.426972638476662958e+01 4.928391607579146694e+01
1.426984824934133833e+01 4.928394213516781974e+01
1.426994867773021802e+01 4.928395427497442682e+01
1.427006516413248072e+01 4.928396830838273246e+01
1.427007333169559367e+01 4.928424759091285523e+01
1.427011874424347049e+01 4.928430247491913718e+01
1.427022694846271200e+01 4.928436404807526827e+01
1.427027075922445931e+01 4.928442835047264481e+01
1.427044064404891444e+01 4.928482120614659578e+01
1.427048420199126610e+01 4.928485081799243517e+01
1.427053031171374187e+01 4.928492940076979778e+01
1.427065106681362927e+01 4.928493212550933578e+01
1.427075661697478992e+01 4.928499231134056657e+01
1.427082337498884179e+01 4.928502598297368564e+01
1.427118871250644361e+01 4.928510941926763422e+01
1.427120835095735529e+01 4.928553317935126188e+01
1.427120855275625644e+01 4.928601539200251125e+01
1.427129769623229549e+01 4.928602100069191039e+01
1.427164568911682352e+01 4.928620075300680270e+01
1.427177631430323501e+01 4.928624870835322014e+01
1.427222554440455049e+01 4.928624883680461011e+01
1.427229223681211323e+01 4.928680461533981827e+01
1.427236063385044318e+01 4.928684659450803451e+01
1.427279056814324143e+01 4.928690050742497419e+01
1.427289011751910230e+01 4.928719772011624656e+01
1.427306904813123012e+01 4.928736607703665840e+01
1.427390558808319376e+01 4.928753034702601354e+01
1.427399409629319571e+01 4.928754132852156999e+01
1.427420746215542735e+01 4.928754999384139523e+01
1.427434684051377722e+01 4.928757802208528460e+01
1.427436574627631316e+01 4.928773693439246273e+01
1.427448766567682448e+01 4.928773693491099550e+01
1.427491690492608534e+01 4.928815986461841447e+01
1.427504691433846240e+01 4.928819486649192783e+01
1.427518824662494090e+01 4.928819572556796658e+01
1.427520948447200233e+01 4.928820530030343150e+01
1.427534751881075792e+01 4.928820844827934167e+01
1.427563429530949968e+01 4.928826018793380825e+01
1.427578065220438930e+01 4.928831445769159814e+01
1.427603423094803325e+01 4.928836447477803517e+01
1.427617068059508476e+01 4.928868418319748201e+01
1.427666366441472512e+01 4.928905008311676994e+01
1.427674075640383222e+01 4.928916638749927870e+01
1.427677476180959282e+01 4.928917458397252460e+01
1.427693466758712404e+01 4.928946506429883812e+01
1.427707158751801408e+01 4.928951919560221029e+01
1.427719939625760404e+01 4.928964997577262608e+01
1.427720370197610222e+01 4.928965168326845259e+01
1.427722643252123191e+01 4.928968786953582537e+01
1.427772279139185940e+01 4.928969140956269968e+01
1.427772611992020657e+01 4.928969666350484857e+01
