# mfp(m) k_l(Wm-1K-1)
1.820625156472148406e-09 7.304779115114923629e-03
1.820688465853777088e-09 7.307476776104156017e-03
1.820916319106255233e-09 7.313292912046185854e-03
1.821078713329427943e-09 7.315769719377756761e-03
1.821188640382636727e-09 7.320349424642049255e-03
1.821329229028240457e-09 7.321252954071395119e-03
1.821686278913983940e-09 7.322627321663726860e-03
1.821840641399951844e-09 7.335321599839553577e-03
1.822045244760747876e-09 7.337582340532915713e-03
1.822221307143745535e-09 7.343563024811971922e-03
1.822755971343526663e-09 7.345135659245944325e-03
1.823423104915298953e-09 7.347342572508151759e-03
1.823636592420678333e-09 7.349601617108337398e-03
1.825200660083746979e-09 7.352775708316127735e-03
1.825321551717896904e-09 7.359596775246249507e-03
1.825373194789156769e-09 7.359866467547856832e-03
1.825460017899327176e-09 7.365158816583465898e-03
1.825493523498936184e-09 7.367462621461477734e-03
1.826453162283331836e-09 7.367696122797880338e-03
1.826858492602148009e-09 7.370049093086941845e-03
1.827139017376135883e-09 7.372525627989611266e-03
1.827186932078985033e-09 7.385108071526760680e-03
1.827569567231199713e-09 7.387485016470393684e-03
1.828174023125839046e-09 7.389759677143083877e-03
1.828223845598256502e-09 7.391467116047230508e-03
1.828419987853433778e-09 7.393515726196344187e-03
1.828517749566586430e-09 7.395982363376645344e-03
1.828528183685556005e-09 7.398036005585361362e-03
1.828574927935115514e-09 7.399546025805059379e-03
1.830021476528582322e-09 7.402229446285396412e-03
1.830042629832442522e-09 7.404728987748359845e-03
1.830535778175275124e-09 7.404876689002791793e-03
1.830592347649485544e-09 7.407426900935517103e-03
1.830677363615611582e-09 7.409776981040627937e-03
1.830946603736752561e-09 7.411551711173060275e-03
1.831063209212644735e-09 7.412904348268927260e-03
1.831284850070525009e-09 7.416117735692914423e-03
1.831307649275350733e-09 7.416999528884029962e-03
1.831511525662432380e-09 7.419570583237149880e-03
1.831583451706346281e-09 7.422444207869862212e-03
1.831636184620293450e-09 7.424652387172246855e-03
1.831985346224840292e-09 7.426820563233570670e-03
1.832117201166313718e-09 7.429047274311200745e-03
1.832413195665473573e-09 7.431274189493694039e-03
1.832478503679992337e-09 7.434195086391115828e-03
1.833367759494597606e-09 7.442715437975582805e-03
1.833524159736024141e-09 7.443697511614270033e-03
1.833538679923855307e-09 7.445029670760269953e-03
1.833836495795206305e-09 7.446490594156022179e-03
1.834029500714411048e-09 7.452992285891843482e-03
1.834153716222704286e-09 7.455404894948611423e-03
1.834976491171582103e-09 7.457469224592560252e-03
1.835354628337058454e-09 7.459513677411455136e-03
1.835448086246009820e-09 7.460099090181753108e-03
1.836397595500264075e-09 7.463431994941264330e-03
1.836630630297979004e-09 7.465640647840329942e-03
1.836825799512893665e-09 7.468401029236983006e-03
1.837030255328974499e-09 7.468610809699982936e-03
1.837126401957169438e-09 7.474111963002049060e-03
1.837162762860349182e-09 7.475974461132918122e-03
1.837463645634464265e-09 7.476747921186685693e-03
1.837921408456333814e-09 7.489638241547301976e-03
1.838073291293016697e-09 7.490911210623748748e-03
1.838095097004818686e-09 7.491134749098737888e-03
1.838794089861152189e-09 7.493667213211392848e-03
1.839065415784101755e-09 7.496107575901750884e-03
1.840681800596988295e-09 7.499114671434162910e-03
1.840883331920410327e-09 7.512346824455234592e-03
1.841010906985615869e-09 7.515836760365234015e-03
1.841471080325172664e-09 7.518909431734136992e-03
1.841563001645665409e-09 7.521293894291416170e-03
1.842083198289291127e-09 7.524358538651939980e-03
1.842111452439563464e-09 7.525574977794728150e-03
1.842332779470379997e-09 7.529784926399452245e-03
1.842414312588965735e-09 7.535084156388782185e-03
1.842657002911248103e-09 7.538906700395678687e-03
1.842697668575624575e-09 7.541252961293177029e-03
1.843648454135517038e-09 7.554338866088764794e-03
1.844099719775447000e-09 7.562643836928910693e-03
1.844333753844015153e-09 7.564618313755505467e-03
1.844575275055792295e-09 7.565459093930414734e-03
1.844654390827173527e-09 7.566696622806124740e-03
1.845616444434010420e-09 7.576191152378529414e-03
1.845665853213748279e-09 7.579165950667980656e-03
1.846519095702982287e-09 7.580741547477422120e-03
1.846633073351671827e-09 7.586400209179033557e-03
1.846765876691220550e-09 7.589381027603822084e-03
1.846803928157429547e-09 7.591566118851051509e-03
1.847050079988138944e-09 7.597198852772391216e-03
1.847232107052447694e-09 7.599642692722074350e-03
1.847593006622114285e-09 7.602670093534577393e-03
1.847929811026607684e-09 7.604658086032353367e-03
1.848288898171345921e-09 7.613293028564251802e-03
1.848730461522087256e-09 7.614728033324630677e-03
1.848757263343949931e-09 7.615786771481837872e-03
1.849121421239473112e-09 7.617701224365500297e-03
1.849515049546632970e-09 7.619650107090856529e-03
1.849544128703934123e-09 7.622154915633377187e-03
1.849818325961250058e-09 7.624295112709509811e-03
1.849999847286362010e-09 7.627290588751736711e-03
1.850485775994247919e-09 7.629744529185660505e-03
1.850935543196020338e-09 7.632696498707756093e-03
1.851172841486671412e-09 7.634337429457087668e-03
1.851227605601468054e-09 7.640328346069181174e-03
1.851726909105400096e-09 7.643520251033514290e-03
1.852114875170988397e-09 7.645078514673747661e-03
1.852355873702518126e-09 7.649811723906482785e-03
1.852639045861753774e-09 7.653100246332427900e-03
1.852863984449088425e-09 7.659382181730146726e-03
1.853017315698805914e-09 7.661777223110158644e-03
1.853131734905366366e-09 7.664355800082652340e-03
1.853500230921929861e-09 7.666532915822294944e-03
1.853693291389938477e-09 7.667561696417998611e-03
1.854178419519513834e-09 7.669912264577036579e-03
1.854669397914033697e-09 7.672204936825847109e-03
1.854732264207973450e-09 7.674787975187224998e-03
1.854763658604244884e-09 7.677387807991721200e-03
1.854830011953752566e-09 7.680558069710013459e-03
1.854893835035428367e-09 7.682900772718423421e-03
1.855345051780651524e-09 7.685170030013117708e-03
1.855377973891395413e-09 7.687846475211070063e-03
1.855564813389002473e-09 7.690529327439420831e-03
1.855953375401730012e-09 7.695702135647067808e-03
1.856011615715635247e-09 7.700824967645103145e-03
1.856286129608448819e-09 7.701639796756570150e-03
1.856485909211360054e-09 7.703788558820144280e-03
1.856748093723219755e-09 7.706089885311647944e-03
1.857086051865417213e-09 7.712307861681466474e-03
1.857544815567070797e-09 7.714441015960357001e-03
1.857738770380501364e-09 7.715603740889823148e-03
1.857974429566465161e-09 7.716985646877534168e-03
1.858161307014323597e-09 7.717532162941498006e-03
1.858265507438772018e-09 7.720339305934399883e-03
1.858310889603193810e-09 7.723620285281557543e-03
1.858958155791900854e-09 7.726302112349876794e-03
1.859155146599817972e-09 7.728621567566478813e-03
1.859372914366465078e-09 7.729714931296425770e-03
1.859936504729455208e-09 7.732738179690412141e-03
1.859945854279996988e-09 7.734280593573866769e-03
1.860507207233320526e-09 7.737354099354300935e-03
1.860910482233449492e-09 7.743231999390988093e-03
1.861067914775478348e-09 7.743390601464135610e-03
1.861330337258420172e-09 7.743959019941928229e-03
1.861511669113632248e-09 7.749831883320175245e-03
1.861657101396558669e-09 7.751927753802350003e-03
1.862152296966927977e-09 7.754688972601729222e-03
1.862443796274114447e-09 7.755947735329977479e-03
1.862724637271743630e-09 7.757053370250894912e-03
1.863637242430409768e-09 7.759797144692713242e-03
1.863682452753665932e-09 7.763311024322369809e-03
1.863853057351970604e-09 7.766500504875809528e-03
1.864593605494577390e-09 7.769648784906733018e-03
1.864768741237534714e-09 7.775555376692511352e-03
1.864969762750884861e-09 7.781989843294939528e-03
1.865066997866641568e-09 7.784847738970226277e-03
1.865249521995423381e-09 7.785863317013726539e-03
1.866781175840297217e-09 7.789038595568323689e-03
1.867108106383415644e-09 7.790195727815619163e-03
1.867324831685332861e-09 7.792449759972694921e-03
1.868018855855773655e-09 7.793998101310550992e-03
1.868108807190959105e-09 7.796575395451167505e-03
1.868295107666298688e-09 7.797610467895693502e-03
1.868350583289907570e-09 7.799134172501060412e-03
1.868414176940728517e-09 7.803386678888806979e-03
1.868591979122206467e-09 7.805509531410928688e-03
1.868619667542534995e-09 7.807813945069535036e-03
1.868739364348885469e-09 7.817074450699320123e-03
1.868743289776472922e-09 7.826702650272805706e-03
1.868806888282534699e-09 7.829445670857179684e-03
1.868911445194651766e-09 7.830515942857177447e-03
1.869072132080563363e-09 7.835437083732261360e-03
1.869341669382076099e-09 7.837305823141718988e-03
1.869879657443848016e-09 7.839681902629564228e-03
1.869973546291244114e-09 7.841977833057326222e-03
1.870064996957223555e-09 7.845422549315495334e-03
1.870277342859379762e-09 7.848268625023174100e-03
1.870867616966522642e-09 7.849641856367542067e-03
1.871398593310740456e-09 7.851975087277897336e-03
1.871442595016727228e-09 7.854268724228280832e-03
1.871450385644035529e-09 7.868150810877586401e-03
1.871555695656775254e-09 7.868739559099956898e-03
1.871989725197854344e-09 7.870234706289069154e-03
1.872709945220239218e-09 7.873359007349483782e-03
1.873139042032808629e-09 7.880382512649962423e-03
1.873649533279565794e-09 7.881056810146638142e-03
1.873765895668388661e-09 7.884517539313611739e-03
1.874367217190682503e-09 7.887190819373444614e-03
1.874434040443786860e-09 7.891042244332653957e-03
1.875037842642809036e-09 7.895510291770537967e-03
1.875243766805511887e-09 7.897919257297899773e-03
1.875591921746533552e-09 7.899675660976849742e-03
1.876009173103593489e-09 7.901934149630578108e-03
1.876029320393979978e-09 7.905074980397608364e-03
1.876083751813909843e-09 7.908401944962834343e-03
1.876097177922905657e-09 7.909735076728496156e-03
1.877040845347326422e-09 7.912580214845994081e-03
1.877381398636047842e-09 7.918645332755531660e-03
1.877458555205989606e-09 7.921672829039445862e-03
1.877637107242125130e-09 7.932445074923952233e-03
1.877643765301668904e-09 7.934720410884192263e-03
1.877751126800397068e-09 7.937561856810030139e-03
1.878147241172676048e-09 7.939440210903500258e-03
1.878508431844091430e-09 7.941415742388458279e-03
1.878772218793798283e-09 7.948620933463070720e-03
1.879376671713828512e-09 7.949743873531291138e-03
1.879928207039610573e-09 7.953958620720106079e-03
1.879997465686683055e-09 7.955372288725238647e-03
1.880475582742703293e-09 7.957805546367746272e-03
1.880551443360877313e-09 7.960887361729757083e-03
1.880865142020705664e-09 7.962288978448134671e-03
1.880958168795422784e-09 7.968610260939337081e-03
1.881150583667395368e-09 7.982116460412922235e-03
1.881164917333151654e-09 7.983739801243349560e-03
1.881945221415806375e-09 7.986189354599902701e-03
1.882026083781677725e-09 7.987624206076649261e-03
1.882300310643371091e-09 7.990082679643673719e-03
1.882584699614589024e-09 7.990541015918879372e-03
1.882816999097275250e-09 7.992452259961108779e-03
1.883063135355608167e-09 7.994868448171058017e-03
1.883248317102601017e-09 7.996261119577725493e-03
1.883276321027928951e-09 7.999048805069887413e-03
1.883288317298768069e-09 8.000695041014894981e-03
1.883411736770156779e-09 8.003219354292098048e-03
1.883424479650311668e-09 8.005920380653215249e-03
1.883506906862609743e-09 8.007173228894267497e-03
1.883534921228620882e-09 8.007435030318475408e-03
1.883615105474650469e-09 8.008772754795086615e-03
1.883720451909755228e-09 8.012627609127914372e-03
1.883754768894906745e-09 8.015209783279332589e-03
1.883759463526872508e-09 8.025987415591467541e-03
1.883921370596592381e-09 8.029313573732398124e-03
1.884249181790907288e-09 8.031105071819633762e-03
1.884612171398695536e-09 8.032689936531450456e-03
1.884630600925325716e-09 8.034041608157981018e-03
1.884688683134653401e-09 8.037673034480436254e-03
1.885730771507525684e-09 8.039800804487177988e-03
1.886086499865942735e-09 8.042346061904579249e-03
1.886260528572489069e-09 8.044816343071319389e-03
1.886468449981510779e-09 8.046832985051448686e-03
1.886536539040041880e-09 8.049304496063999087e-03
1.886887019444975712e-09 8.050388679483998916e-03
1.887074149217489889e-09 8.051356860767187526e-03
1.888113753128372223e-09 8.052980565330151996e-03
1.888641200957202832e-09 8.054382460077511366e-03
1.888646376961132084e-09 8.056539644851364729e-03
1.889408139783717478e-09 8.058605665417818004e-03
1.889598507467787094e-09 8.061262017944059027e-03
1.889767854277891424e-09 8.065493080636712553e-03
1.889875705523622996e-09 8.066415964810114136e-03
1.890009103772935686e-09 8.073308676886270518e-03
1.890378152817640696e-09 8.079230511223924049e-03
1.890812233429759876e-09 8.080089587259781103e-03
1.890839037105353329e-09 8.087011435080318847e-03
1.891121837053307111e-09 8.088485070003753954e-03
1.891289920042474531e-09 8.091074907392178939e-03
1.891342822633303791e-09 8.092140728823195642e-03
1.891497245681804409e-09 8.093182847561332730e-03
1.891731193815075032e-09 8.099341551842329998e-03
1.891796299355997377e-09 8.105758758921145779e-03
1.892303467413909688e-09 8.107219505832576056e-03
1.892668382797486017e-09 8.109951994628437563e-03
1.892836400375843098e-09 8.110418045707352280e-03
1.892840473936337546e-09 8.112071123235439427e-03
1.892942957541209178e-09 8.118419095710349351e-03
1.893659873453499213e-09 8.122583125078240360e-03
1.893749365695991799e-09 8.122983848602138499e-03
1.894281327366213221e-09 8.125204411553564252e-03
1.894290419028998208e-09 8.127664275875476699e-03
1.894365025220378710e-09 8.128370399292572310e-03
1.894377673883981473e-09 8.130813630922118992e-03
1.894770877790241023e-09 8.133661702373529492e-03
1.894888917244878934e-09 8.139373285415371986e-03
1.894902210028443704e-09 8.145648552157271419e-03
1.894907350257683726e-09 8.147744494264523574e-03
1.895278096199696425e-09 8.160204886303182650e-03
1.895436655429102745e-09 8.161486186435478948e-03
1.896038255567585054e-09 8.163284939828655690e-03
1.896545366749678035e-09 8.165519980714316603e-03
1.896566282759107845e-09 8.167935958131422591e-03
1.896572649734079852e-09 8.177396547468690144e-03
1.896581742564764041e-09 8.179493157567855818e-03
1.896803502272261611e-09 8.182805185882392404e-03
1.896822438261109791e-09 8.183597545825956401e-03
1.897160299526426469e-09 8.186559448854911075e-03
1.897452555070001199e-09 8.187710534683770303e-03
1.897520393874345409e-09 8.190204960252142966e-03
1.897639402029823767e-09 8.191826656582051891e-03
1.897873863935239399e-09 8.194215616014835848e-03
1.898722147924385568e-09 8.195712880063661665e-03
1.898838756690881628e-09 8.200427990464284958e-03
1.899554447249350969e-09 8.202822748118872645e-03
1.899666133590480271e-09 8.205069547617214326e-03
1.899701697369965687e-09 8.206881530471723044e-03
1.899904150069185494e-09 8.209815372562604546e-03
1.901132227767752446e-09 8.210978581358843731e-03
1.901168526744852620e-09 8.212081538041629894e-03
1.901266591287736890e-09 8.217729748208406695e-03
1.901510848359754865e-09 8.219113947404828313e-03
1.901639613329134973e-09 8.219569037632946593e-03
1.902108579982775249e-09 8.220846525562989365e-03
1.902470112073929794e-09 8.222098741617391363e-03
1.902507571339887846e-09 8.224744271109809060e-03
1.902590441805184001e-09 8.227052532451414879e-03
1.902789308515875677e-09 8.230155526888950288e-03
1.902816788715305192e-09 8.234982946107761645e-03
1.902960261998196355e-09 8.236140996044583051e-03
1.903003698337128829e-09 8.236813501777436389e-03
1.903158120123286899e-09 8.239201932175985524e-03
1.903441921286512422e-09 8.245744519773799686e-03
1.903668652612100186e-09 8.250011245192114678e-03
1.903760894484941108e-09 8.252248059345206055e-03
1.903790245732656879e-09 8.255406552515017968e-03
1.903817393096615870e-09 8.258671214081076198e-03
1.904022550287943012e-09 8.259144618187344578e-03
1.904196523681188550e-09 8.261187143342434841e-03
1.904280204717502464e-09 8.262155913449472505e-03
1.904847931962222314e-09 8.264732621040171007e-03
1.904916401576294570e-09 8.267638888634252017e-03
